food_name,category,serving_weight_g,cooking_method,protein_g,carbs_g,fat_g,fiber_g,sugar_g,water_pct,calories
Blueberries,Fruits,100.0,baked,0.7,14.51,0.29,2.4,9.9,74.2,58.7
Blueberries,Fruits,100.0,fried,0.71,14.64,0.57,2.4,9.9,59.5,63.6
Blueberries,Fruits,100.0,deep_fried,0.7,14.44,0.68,2.4,9.9,50.3,64.6
Blueberries,Fruits,150.0,raw,1.05,21.84,0.45,3.6,14.85,84.5,88.3
Blueberries,Fruits,150.0,boiled,1.05,21.72,0.44,3.6,14.85,96.7,87.3
Blueberries,Fruits,150.0,steamed,1.05,21.71,0.44,3.6,14.85,88.3,87.4
Blueberries,Fruits,150.0,grilled,1.06,21.93,0.42,3.6,14.85,72.2,88.9
Blueberries,Fruits,150.0,baked,1.06,21.88,0.43,3.6,14.85,74.6,88.6
Blueberries,Fruits,150.0,fried,1.06,21.88,0.84,3.6,14.85,59.3,94.9
Blueberries,Fruits,150.0,deep_fried,1.06,21.96,1.06,3.6,14.85,51.0,98.9
Blueberries,Fruits,200.0,raw,1.4,29.0,0.6,4.8,19.8,84.2,117.1
Blueberries,Fruits,200.0,boiled,1.41,29.15,0.59,4.8,19.8,97.3,117.4
Blueberries,Fruits,200.0,steamed,1.4,28.93,0.59,4.8,19.8,88.2,116.5
Blueberries,Fruits,200.0,grilled,1.4,29.07,0.55,4.8,19.8,71.7,117.5
Blueberries,Fruits,200.0,baked,1.4,28.97,0.57,4.8,19.8,74.0,117.0
Blueberries,Fruits,200.0,fried,1.4,29.02,1.11,4.8,19.8,59.0,125.6
Blueberries,Fruits,200.0,deep_fried,1.41,29.13,1.39,4.8,19.8,50.7,130.8
Blueberries,Fruits,250.0,raw,1.74,36.03,0.74,6.0,24.75,83.7,145.1
Blueberries,Fruits,250.0,boiled,1.78,36.82,0.76,6.0,24.75,98.3,149.1
Blueberries,Fruits,250.0,steamed,1.74,35.98,0.73,6.0,24.75,87.7,144.5
Blueberries,Fruits,250.0,grilled,1.73,35.92,0.68,6.0,24.75,70.9,144.6
Blueberries,Fruits,250.0,baked,1.77,36.56,0.72,6.0,24.75,74.7,148.2
Blueberries,Fruits,250.0,fried,1.76,36.47,1.4,6.0,24.75,59.3,158.1
Blueberries,Fruits,250.0,deep_fried,1.76,36.42,1.74,6.0,24.75,50.8,163.6
Blueberries,Fruits,300.0,raw,2.11,43.7,0.91,7.2,29.7,84.6,176.9
Blueberries,Fruits,300.0,boiled,2.1,43.5,0.88,7.2,29.7,96.8,174.8
Blueberries,Fruits,300.0,steamed,2.09,43.21,0.88,7.2,29.7,87.8,173.7
Blueberries,Fruits,300.0,grilled,2.1,43.52,0.83,7.2,29.7,71.6,175.9
Blueberries,Fruits,300.0,baked,2.09,43.28,0.85,7.2,29.7,73.7,174.5
Blueberries,Fruits,300.0,fried,2.12,43.82,1.69,7.2,29.7,59.4,190.2
Blueberries,Fruits,300.0,deep_fried,2.1,43.45,2.07,7.2,29.7,50.5,194.7
Blueberries,Fruits,400.0,raw,2.78,57.64,1.19,9.6,39.6,83.7,232.2
Blueberries,Fruits,400.0,boiled,2.79,57.86,1.17,9.6,39.6,96.6,232.3
Blueberries,Fruits,400.0,steamed,2.81,58.18,1.2,9.6,39.6,88.7,234.9
Blueberries,Fruits,400.0,grilled,2.79,57.75,1.09,9.6,39.6,71.3,232.9
Blueberries,Fruits,400.0,baked,2.78,57.64,1.13,9.6,39.6,73.6,232.3
Blueberries,Fruits,400.0,fried,2.81,58.11,2.23,9.6,39.6,59.0,251.6
Blueberries,Fruits,400.0,deep_fried,2.81,58.11,2.77,9.6,39.6,50.6,260.7
Blueberries,Fruits,500.0,raw,3.49,72.22,1.49,12.0,49.5,83.9,291.2
Blueberries,Fruits,500.0,boiled,3.49,72.24,1.46,12.0,49.5,96.5,289.9
Blueberries,Fruits,500.0,steamed,3.51,72.63,1.49,12.0,49.5,88.6,293.0
Blueberries,Fruits,500.0,grilled,3.46,71.71,1.35,12.0,49.5,70.8,288.4
Blueberries,Fruits,500.0,baked,3.46,71.73,1.39,12.0,49.5,73.3,288.4
Blueberries,Fruits,500.0,fried,3.48,72.11,2.75,12.0,49.5,58.6,311.2
Blueberries,Fruits,500.0,deep_fried,3.49,72.38,3.44,12.0,49.5,50.4,324.2
Avocado,Fruits,30.0,raw,0.6,2.56,4.43,2.01,0.21,73.4,48.5
Avocado,Fruits,30.0,boiled,0.61,2.58,4.42,2.01,0.21,85.1,48.5
Avocado,Fruits,30.0,steamed,0.6,2.57,4.42,2.01,0.21,77.4,48.5
Avocado,Fruits,30.0,grilled,0.6,2.55,4.05,2.01,0.21,62.1,45.4
Avocado,Fruits,30.0,baked,0.6,2.55,4.19,2.01,0.21,64.4,46.5
Avocado,Fruits,30.0,fried,0.6,2.53,8.04,2.01,0.21,50.9,79.7
Avocado,Fruits,30.0,deep_fried,0.6,2.55,10.14,2.01,0.21,43.9,98.4
Avocado,Fruits,50.0,raw,1.0,4.24,7.32,3.35,0.35,73.0,80.1
Avocado,Fruits,50.0,boiled,1.0,4.26,7.24,3.35,0.35,84.4,79.3
Avocado,Fruits,50.0,steamed,0.99,4.22,7.19,3.35,0.35,76.4,78.6
Avocado,Fruits,50.0,grilled,1.0,4.27,6.81,3.35,0.35,62.5,76.5
Avocado,Fruits,50.0,baked,1.01,4.3,7.14,3.35,0.35,65.2,79.5
Avocado,Fruits,50.0,fried,1.0,4.25,13.58,3.35,0.35,51.2,134.8
Avocado,Fruits,50.0,deep_fried,1.0,4.26,17.01,3.35,0.35,44.1,165.1
Avocado,Fruits,75.0,raw,1.51,6.41,11.14,5.03,0.52,73.6,122.0
Avocado,Fruits,75.0,boiled,1.5,6.36,10.74,5.03,0.52,83.9,117.6
Avocado,Fruits,75.0,steamed,1.5,6.39,10.95,5.03,0.52,77.0,119.9
Avocado,Fruits,75.0,grilled,1.5,6.38,10.14,5.03,0.52,62.2,113.8
Avocado,Fruits,75.0,baked,1.5,6.38,10.49,5.03,0.52,64.5,116.5
Avocado,Fruits,75.0,fried,1.49,6.34,20.16,5.03,0.52,50.9,199.9
Avocado,Fruits,75.0,deep_fried,1.5,6.38,25.37,5.03,0.52,43.9,246.1
Avocado,Fruits,100.0,raw,2.01,8.53,14.81,6.7,0.7,73.5,162.1
Avocado,Fruits,100.0,boiled,2.02,8.59,14.72,6.7,0.7,85.1,161.5
Avocado,Fruits,100.0,steamed,2.01,8.56,14.76,6.7,0.7,77.4,161.8
Avocado,Fruits,100.0,grilled,2.03,8.64,13.96,6.7,0.7,63.2,157.0
Avocado,Fruits,100.0,baked,1.99,8.45,13.8,6.7,0.7,64.0,153.2
Avocado,Fruits,100.0,fried,2.01,8.56,27.55,6.7,0.7,51.6,274.0
Avocado,Fruits,100.0,deep_fried,2.0,8.51,33.9,6.7,0.7,44.0,329.0
Avocado,Fruits,150.0,raw,3.05,12.96,22.77,10.05,1.05,74.4,249.8
Avocado,Fruits,150.0,boiled,2.98,12.67,21.35,10.05,1.05,83.7,233.6
Avocado,Fruits,150.0,steamed,2.98,12.67,21.55,10.05,1.05,76.4,235.8
Avocado,Fruits,150.0,grilled,2.99,12.69,20.1,10.05,1.05,61.9,225.4
Avocado,Fruits,150.0,baked,2.95,12.55,20.28,10.05,1.05,63.4,224.8
Avocado,Fruits,150.0,fried,2.99,12.7,40.47,10.05,1.05,51.0,401.5
Avocado,Fruits,150.0,deep_fried,2.98,12.68,50.14,10.05,1.05,43.7,485.8
Avocado,Fruits,200.0,raw,4.0,17.02,29.47,13.4,1.4,73.3,322.5
Avocado,Fruits,200.0,boiled,4.01,17.04,28.96,13.4,1.4,84.4,317.2
Avocado,Fruits,200.0,steamed,4.06,17.24,29.93,13.4,1.4,77.9,328.5
Avocado,Fruits,200.0,grilled,4.03,17.12,27.43,13.4,1.4,62.7,308.1
Avocado,Fruits,200.0,baked,3.98,16.93,27.69,13.4,1.4,64.1,307.4
Avocado,Fruits,200.0,fried,3.97,16.89,53.66,13.4,1.4,50.9,532.1
Avocado,Fruits,200.0,deep_fried,4.01,17.06,68.12,13.4,1.4,44.1,661.4
Avocado,Fruits,250.0,raw,4.95,21.04,36.02,16.75,1.75,72.5,393.5
Avocado,Fruits,250.0,boiled,5.07,21.54,37.0,16.75,1.75,85.3,406.1
Avocado,Fruits,250.0,steamed,5.04,21.44,37.03,16.75,1.75,77.5,406.0
Avocado,Fruits,250.0,grilled,4.98,21.18,33.57,16.75,1.75,62.0,376.5
Avocado,Fruits,250.0,baked,4.94,20.98,34.02,16.75,1.75,63.6,377.3
Avocado,Fruits,250.0,fried,5.05,21.47,69.37,16.75,1.75,51.8,690.3
Avocado,Fruits,250.0,deep_fried,5.0,21.23,84.38,16.75,1.75,43.9,818.5
Avocado,Fruits,300.0,raw,6.06,25.74,44.92,20.1,2.1,73.9,492.2
Avocado,Fruits,300.0,boiled,5.93,25.2,42.18,20.1,2.1,83.2,461.1
Avocado,Fruits,300.0,steamed,5.97,25.39,43.27,20.1,2.1,76.5,473.5
Avocado,Fruits,300.0,grilled,6.0,25.5,40.58,20.1,2.1,62.2,455.3
Avocado,Fruits,300.0,baked,6.0,25.51,41.92,20.1,2.1,64.4,465.7
Avocado,Fruits,300.0,fried,5.98,25.41,81.03,20.1,2.1,51.1,804.1
Avocado,Fruits,300.0,deep_fried,6.03,25.62,102.38,20.1,2.1,44.1,994.3
Avocado,Fruits,400.0,raw,7.94,33.73,57.86,26.8,2.8,72.6,632.3
Avocado,Fruits,400.0,boiled,7.99,33.96,57.5,26.8,2.8,84.1,629.5
Avocado,Fruits,400.0,steamed,8.01,34.03,58.32,26.8,2.8,76.9,638.7
Avocado,Fruits,400.0,grilled,8.03,34.13,54.51,26.8,2.8,62.5,611.9
Avocado,Fruits,400.0,baked,8.04,34.18,56.46,26.8,2.8,64.8,627.6
Avocado,Fruits,400.0,fried,7.93,33.71,106.94,26.8,2.8,50.8,1060.0
Avocado,Fruits,400.0,deep_fried,7.91,33.61,132.13,26.8,2.8,43.4,1278.6
Avocado,Fruits,500.0,raw,10.1,42.91,74.91,33.5,3.5,73.9,820.8
Avocado,Fruits,500.0,boiled,10.02,42.61,72.39,33.5,3.5,84.4,793.0
Avocado,Fruits,500.0,steamed,9.94,42.26,71.95,33.5,3.5,76.4,787.2
Avocado,Fruits,500.0,grilled,10.12,42.99,69.19,33.5,3.5,62.9,777.5
Avocado,Fruits,500.0,baked,10.01,42.54,69.95,33.5,3.5,64.5,777.1
Avocado,Fruits,500.0,fried,10.09,42.88,138.38,33.5,3.5,51.7,1376.7
Avocado,Fruits,500.0,deep_fried,10.01,42.52,169.22,33.5,3.5,43.9,1641.9
Mango,Fruits,30.0,raw,0.24,4.57,0.12,0.48,4.11,84.8,19.4
Mango,Fruits,30.0,boiled,0.24,4.56,0.12,0.48,4.11,97.3,19.2
Mango,Fruits,30.0,steamed,0.24,4.49,0.12,0.48,4.11,87.5,18.9
Mango,Fruits,30.0,grilled,0.24,4.53,0.11,0.48,4.11,71.5,19.1
Mango,Fruits,30.0,baked,0.24,4.52,0.12,0.48,4.11,73.8,19.1
Mango,Fruits,30.0,fried,0.24,4.55,0.23,0.48,4.11,59.0,20.8
Mango,Fruits,30.0,deep_fried,0.24,4.47,0.27,0.48,4.11,49.7,21.1
Mango,Fruits,50.0,raw,0.4,7.54,0.2,0.8,6.85,83.9,31.9
Mango,Fruits,50.0,boiled,0.4,7.56,0.2,0.8,6.85,96.8,31.9
Mango,Fruits,50.0,steamed,0.39,7.4,0.19,0.8,6.85,86.5,31.0
Mango,Fruits,50.0,grilled,0.4,7.43,0.18,0.8,6.85,70.3,31.2
Mango,Fruits,50.0,baked,0.39,7.39,0.18,0.8,6.85,72.4,30.9
Mango,Fruits,50.0,fried,0.4,7.48,0.37,0.8,6.85,58.3,34.0
Mango,Fruits,50.0,deep_fried,0.4,7.54,0.46,0.8,6.85,50.4,35.7
Mango,Fruits,75.0,raw,0.61,11.38,0.31,1.2,10.27,84.4,48.3
Mango,Fruits,75.0,boiled,0.6,11.26,0.29,1.2,10.27,96.1,47.3
Mango,Fruits,75.0,steamed,0.61,11.39,0.3,1.2,10.27,88.7,48.2
Mango,Fruits,75.0,grilled,0.59,11.13,0.27,1.2,10.27,70.2,46.7
Mango,Fruits,75.0,baked,0.59,11.11,0.28,1.2,10.27,72.5,46.6
Mango,Fruits,75.0,fried,0.6,11.25,0.55,1.2,10.27,58.4,51.2
Mango,Fruits,75.0,deep_fried,0.6,11.28,0.69,1.2,10.27,50.2,53.4
Mango,Fruits,100.0,raw,0.8,15.0,0.4,1.6,13.7,83.5,63.3
Mango,Fruits,100.0,boiled,0.79,14.77,0.38,1.6,13.7,94.5,61.6
Mango,Fruits,100.0,steamed,0.8,14.99,0.4,1.6,13.7,87.6,63.2
Mango,Fruits,100.0,grilled,0.79,14.85,0.36,1.6,13.7,70.3,62.4
Mango,Fruits,100.0,baked,0.8,15.08,0.38,1.6,13.7,73.8,63.7
Mango,Fruits,100.0,fried,0.8,15.04,0.74,1.6,13.7,58.6,68.5
Mango,Fruits,100.0,deep_fried,0.79,14.89,0.91,1.6,13.7,49.7,70.3
Mango,Fruits,150.0,raw,1.2,22.41,0.6,2.4,20.55,83.2,94.5
Mango,Fruits,150.0,boiled,1.19,22.32,0.58,2.4,20.55,95.3,93.4
Mango,Fruits,150.0,steamed,1.2,22.49,0.59,2.4,20.55,87.6,94.7
Mango,Fruits,150.0,grilled,1.21,22.66,0.56,2.4,20.55,71.5,95.9
Mango,Fruits,150.0,baked,1.19,22.33,0.56,2.4,20.55,72.9,93.9
Mango,Fruits,150.0,fried,1.2,22.59,1.12,2.4,20.55,58.7,103.0
Mango,Fruits,150.0,deep_fried,1.2,22.41,1.37,2.4,20.55,49.9,105.9
Mango,Fruits,200.0,raw,1.59,29.82,0.79,3.2,27.4,83.0,125.5
Mango,Fruits,200.0,boiled,1.6,29.98,0.78,3.2,27.4,95.9,125.9
Mango,Fruits,200.0,steamed,1.59,29.77,0.78,3.2,27.4,87.0,125.0
Mango,Fruits,200.0,grilled,1.59,29.88,0.73,3.2,27.4,70.7,125.8
Mango,Fruits,200.0,baked,1.59,29.73,0.75,3.2,27.4,72.8,125.0
Mango,Fruits,200.0,fried,1.62,30.44,1.52,3.2,27.4,59.3,139.4
Mango,Fruits,200.0,deep_fried,1.6,30.01,1.84,3.2,27.4,50.1,142.0
Mango,Fruits,250.0,raw,1.99,37.3,0.99,4.0,34.25,83.1,157.1
Mango,Fruits,250.0,boiled,2.0,37.56,0.98,4.0,34.25,96.2,157.8
Mango,Fruits,250.0,steamed,2.0,37.47,0.99,4.0,34.25,87.6,157.8
Mango,Fruits,250.0,grilled,2.0,37.44,0.92,4.0,34.25,70.9,157.9
Mango,Fruits,250.0,baked,2.01,37.67,0.96,4.0,34.25,73.8,159.3
Mango,Fruits,250.0,fried,2.01,37.71,1.87,4.0,34.25,58.8,172.1
Mango,Fruits,250.0,deep_fried,1.99,37.35,2.28,4.0,34.25,49.9,176.4
Mango,Fruits,300.0,raw,2.39,44.81,1.19,4.8,41.1,83.1,188.8
Mango,Fruits,300.0,boiled,2.4,44.91,1.17,4.8,41.1,95.8,188.5
Mango,Fruits,300.0,steamed,2.36,44.22,1.15,4.8,41.1,86.2,184.9
Mango,Fruits,300.0,grilled,2.37,44.49,1.08,4.8,41.1,70.2,186.8
Mango,Fruits,300.0,baked,2.42,45.46,1.16,4.8,41.1,74.2,192.6
Mango,Fruits,300.0,fried,2.43,45.56,2.27,4.8,41.1,59.2,208.5
Mango,Fruits,300.0,deep_fried,2.4,44.92,2.75,4.8,41.1,50.0,212.4
Mango,Fruits,400.0,raw,3.21,60.26,1.61,6.4,54.8,83.9,254.8
Mango,Fruits,400.0,boiled,3.21,60.14,1.58,6.4,54.8,96.2,252.9
Mango,Fruits,400.0,steamed,3.27,61.39,1.66,6.4,54.8,89.7,261.1
Mango,Fruits,400.0,grilled,3.23,60.5,1.5,6.4,54.8,71.6,256.2
Mango,Fruits,400.0,baked,3.2,59.94,1.52,6.4,54.8,73.4,252.8
Mango,Fruits,400.0,fried,3.18,59.57,2.92,6.4,54.8,58.0,270.4
Mango,Fruits,400.0,deep_fried,3.16,59.28,3.59,6.4,54.8,49.5,279.0
Mango,Fruits,500.0,raw,4.01,75.11,2.01,8.0,68.5,83.6,317.3
Mango,Fruits,500.0,boiled,3.98,74.57,1.94,8.0,68.5,95.5,312.5
Mango,Fruits,500.0,steamed,3.96,74.2,1.94,8.0,68.5,86.7,311.2
Mango,Fruits,500.0,grilled,3.98,74.64,1.82,8.0,68.5,70.6,314.3
Mango,Fruits,500.0,baked,3.97,74.39,1.87,8.0,68.5,72.9,312.8
Mango,Fruits,500.0,fried,4.05,75.95,3.79,8.0,68.5,59.2,347.6
Mango,Fruits,500.0,deep_fried,4.03,75.5,4.66,8.0,68.5,50.4,358.3
Grapes,Fruits,30.0,raw,0.21,5.43,0.06,0.27,4.65,80.5,22.4
Grapes,Fruits,30.0,boiled,0.21,5.49,0.06,0.27,4.65,93.6,22.6
Grapes,Fruits,30.0,steamed,0.21,5.43,0.06,0.27,4.65,84.6,22.4
Grapes,Fruits,30.0,grilled,0.21,5.39,0.05,0.27,4.65,68.0,22.2
Grapes,Fruits,30.0,baked,0.21,5.49,0.06,0.27,4.65,71.6,22.8
Grapes,Fruits,30.0,fried,0.21,5.45,0.11,0.27,4.65,56.6,23.7
Grapes,Fruits,30.0,deep_fried,0.21,5.39,0.14,0.27,4.65,47.9,24.0
Grapes,Fruits,50.0,raw,0.35,9.04,0.1,0.45,7.75,80.4,37.3
Grapes,Fruits,50.0,boiled,0.35,8.99,0.1,0.45,7.75,92.0,36.9
Grapes,Fruits,50.0,steamed,0.35,8.96,0.1,0.45,7.75,83.6,36.8
Grapes,Fruits,50.0,grilled,0.35,9.11,0.09,0.45,7.75,68.9,37.7
Grapes,Fruits,50.0,baked,0.36,9.18,0.1,0.45,7.75,71.9,38.2
Grapes,Fruits,50.0,fried,0.35,8.96,0.18,0.45,7.75,55.8,38.8
Grapes,Fruits,50.0,deep_fried,0.35,9.09,0.23,0.45,7.75,48.5,40.6
Grapes,Fruits,75.0,raw,0.52,13.51,0.15,0.68,11.62,80.1,55.7
Grapes,Fruits,75.0,boiled,0.52,13.53,0.15,0.68,11.62,92.2,55.5
Grapes,Fruits,75.0,steamed,0.52,13.51,0.15,0.68,11.62,84.1,55.6
Grapes,Fruits,75.0,grilled,0.52,13.49,0.14,0.68,11.62,68.0,55.7
Grapes,Fruits,75.0,baked,0.53,13.58,0.14,0.68,11.62,70.9,56.1
Grapes,Fruits,75.0,fried,0.52,13.49,0.27,0.68,11.62,56.0,58.4
Grapes,Fruits,75.0,deep_fried,0.53,13.6,0.35,0.68,11.62,48.4,60.7
Grapes,Fruits,100.0,raw,0.7,18.09,0.2,0.9,15.5,80.5,74.7
Grapes,Fruits,100.0,boiled,0.7,18.07,0.2,0.9,15.5,92.4,74.3
Grapes,Fruits,100.0,steamed,0.7,17.98,0.2,0.9,15.5,83.9,74.0
Grapes,Fruits,100.0,grilled,0.7,18.02,0.18,0.9,15.5,68.1,74.4
Grapes,Fruits,100.0,baked,0.7,18.2,0.19,0.9,15.5,71.2,75.3
Grapes,Fruits,100.0,fried,0.7,18.17,0.37,0.9,15.5,56.6,79.0
Grapes,Fruits,100.0,deep_fried,0.69,17.97,0.45,0.9,15.5,47.9,79.9
Grapes,Fruits,150.0,raw,1.05,27.17,0.3,1.35,23.25,80.6,112.2
Grapes,Fruits,150.0,boiled,1.06,27.3,0.3,1.35,23.25,93.1,112.5
Grapes,Fruits,150.0,steamed,1.04,26.81,0.29,1.35,23.25,83.5,110.0
Grapes,Fruits,150.0,grilled,1.05,27.26,0.28,1.35,23.25,68.7,112.9
Grapes,Fruits,150.0,baked,1.04,27.02,0.28,1.35,23.25,70.5,111.4
Grapes,Fruits,150.0,fried,1.05,27.27,0.56,1.35,23.25,56.6,118.6
Grapes,Fruits,150.0,deep_fried,1.04,26.99,0.68,1.35,23.25,48.0,120.1
Grapes,Fruits,200.0,raw,1.38,35.71,0.39,1.8,31.0,79.4,146.7
Grapes,Fruits,200.0,boiled,1.38,35.76,0.38,1.8,31.0,91.4,146.3
Grapes,Fruits,200.0,steamed,1.4,36.21,0.4,1.8,31.0,84.6,149.2
Grapes,Fruits,200.0,grilled,1.4,36.27,0.37,1.8,31.0,68.6,150.1
Grapes,Fruits,200.0,baked,1.39,35.95,0.37,1.8,31.0,70.4,148.1
Grapes,Fruits,200.0,fried,1.41,36.37,0.75,1.8,31.0,56.6,158.2
Grapes,Fruits,200.0,deep_fried,1.38,35.75,0.9,1.8,31.0,47.7,158.8
Grapes,Fruits,250.0,raw,1.75,45.23,0.5,2.25,38.75,80.5,186.6
Grapes,Fruits,250.0,boiled,1.73,44.84,0.48,2.25,38.75,91.7,183.7
Grapes,Fruits,250.0,steamed,1.74,45.03,0.49,2.25,38.75,84.1,185.2
Grapes,Fruits,250.0,grilled,1.75,45.27,0.46,2.25,38.75,68.4,187.2
Grapes,Fruits,250.0,baked,1.74,44.96,0.47,2.25,38.75,70.4,185.3
Grapes,Fruits,250.0,fried,1.74,45.12,0.92,2.25,38.75,56.2,195.7
Grapes,Fruits,250.0,deep_fried,1.76,45.59,1.17,2.25,38.75,48.7,203.9
Grapes,Fruits,300.0,raw,2.09,54.07,0.59,2.7,46.5,80.2,222.8
Grapes,Fruits,300.0,boiled,2.11,54.64,0.6,2.7,46.5,93.2,225.1
Grapes,Fruits,300.0,steamed,2.08,53.84,0.58,2.7,46.5,83.8,221.1
Grapes,Fruits,300.0,grilled,2.11,54.52,0.56,2.7,46.5,68.7,225.8
Grapes,Fruits,300.0,baked,2.12,54.89,0.58,2.7,46.5,71.6,227.7
Grapes,Fruits,300.0,fried,2.06,53.29,1.07,2.7,46.5,55.3,229.9
Grapes,Fruits,300.0,deep_fried,2.09,53.98,1.36,2.7,46.5,48.0,240.2
Grapes,Fruits,400.0,raw,2.81,72.71,0.81,3.6,62.0,80.8,300.6
Grapes,Fruits,400.0,boiled,2.8,72.29,0.78,3.6,62.0,92.4,297.0
Grapes,Fruits,400.0,steamed,2.81,72.6,0.8,3.6,62.0,84.8,299.5
Grapes,Fruits,400.0,grilled,2.79,72.07,0.73,3.6,62.0,68.1,297.5
Grapes,Fruits,400.0,baked,2.8,72.45,0.76,3.6,62.0,70.9,299.4
Grapes,Fruits,400.0,fried,2.8,72.32,1.48,3.6,62.0,56.3,313.9
Grapes,Fruits,400.0,deep_fried,2.82,73.03,1.87,3.6,62.0,48.7,326.7
Grapes,Fruits,500.0,raw,3.51,90.67,1.0,4.5,77.5,80.7,374.5
Grapes,Fruits,500.0,boiled,3.51,90.73,0.98,4.5,77.5,92.8,373.2
Grapes,Fruits,500.0,steamed,3.49,90.22,0.98,4.5,77.5,84.3,371.3
Grapes,Fruits,500.0,grilled,3.49,90.17,0.91,4.5,77.5,68.2,372.4
Grapes,Fruits,500.0,baked,3.49,90.21,0.94,4.5,77.5,70.6,372.3
Grapes,Fruits,500.0,fried,3.51,90.77,1.86,4.5,77.5,56.5,394.6
Grapes,Fruits,500.0,deep_fried,3.49,90.21,2.29,4.5,77.5,48.1,401.9
Watermelon,Fruits,30.0,raw,0.18,2.28,0.06,0.12,1.86,91.6,10.1
Watermelon,Fruits,30.0,boiled,0.18,2.32,0.06,0.12,1.86,99.0,10.2
Watermelon,Fruits,30.0,steamed,0.18,2.29,0.06,0.12,1.86,96.6,10.1
Watermelon,Fruits,30.0,grilled,0.18,2.27,0.05,0.12,1.86,77.5,10.0
Watermelon,Fruits,30.0,baked,0.18,2.3,0.06,0.12,1.86,81.2,10.2
Watermelon,Fruits,30.0,fried,0.18,2.27,0.11,0.12,1.86,63.8,10.7
Watermelon,Fruits,30.0,deep_fried,0.18,2.25,0.13,0.12,1.86,54.0,11.0
Watermelon,Fruits,50.0,raw,0.3,3.77,0.1,0.2,3.1,90.7,16.6
Watermelon,Fruits,50.0,boiled,0.3,3.75,0.1,0.2,3.1,99.0,16.4
Watermelon,Fruits,50.0,steamed,0.3,3.79,0.1,0.2,3.1,95.7,16.7
Watermelon,Fruits,50.0,grilled,0.3,3.8,0.09,0.2,3.1,77.7,16.7
Watermelon,Fruits,50.0,baked,0.3,3.85,0.1,0.2,3.1,81.4,17.1
Watermelon,Fruits,50.0,fried,0.3,3.81,0.19,0.2,3.1,64.1,18.1
Watermelon,Fruits,50.0,deep_fried,0.3,3.79,0.23,0.2,3.1,54.7,18.6
Watermelon,Fruits,75.0,raw,0.45,5.74,0.15,0.3,4.65,92.0,25.3
Watermelon,Fruits,75.0,boiled,0.44,5.61,0.14,0.3,4.65,99.0,24.4
Watermelon,Fruits,75.0,steamed,0.45,5.71,0.15,0.3,4.65,96.1,25.1
Watermelon,Fruits,75.0,grilled,0.45,5.73,0.14,0.3,4.65,78.1,25.3
Watermelon,Fruits,75.0,baked,0.45,5.64,0.14,0.3,4.65,79.5,24.8
Watermelon,Fruits,75.0,fried,0.45,5.75,0.28,0.3,4.65,64.5,27.3
Watermelon,Fruits,75.0,deep_fried,0.45,5.71,0.35,0.3,4.65,55.0,28.1
Watermelon,Fruits,100.0,raw,0.6,7.58,0.2,0.4,6.2,91.1,33.4
Watermelon,Fruits,100.0,boiled,0.6,7.64,0.2,0.4,6.2,99.0,33.6
Watermelon,Fruits,100.0,steamed,0.61,7.73,0.2,0.4,6.2,97.6,34.2
Watermelon,Fruits,100.0,grilled,0.6,7.61,0.18,0.4,6.2,77.8,33.5
Watermelon,Fruits,100.0,baked,0.6,7.61,0.19,0.4,6.2,80.6,33.5
Watermelon,Fruits,100.0,fried,0.6,7.57,0.37,0.4,6.2,63.8,35.8
Watermelon,Fruits,100.0,deep_fried,0.6,7.55,0.45,0.4,6.2,54.5,37.0
Watermelon,Fruits,150.0,raw,0.91,11.47,0.3,0.6,9.3,92.0,50.7
Watermelon,Fruits,150.0,boiled,0.89,11.33,0.29,0.6,9.3,99.0,49.6
Watermelon,Fruits,150.0,steamed,0.9,11.41,0.3,0.6,9.3,96.0,50.2
Watermelon,Fruits,150.0,grilled,0.9,11.36,0.27,0.6,9.3,77.4,50.0
Watermelon,Fruits,150.0,baked,0.9,11.44,0.29,0.6,9.3,80.7,50.5
Watermelon,Fruits,150.0,fried,0.9,11.43,0.56,0.6,9.3,64.1,54.2
Watermelon,Fruits,150.0,deep_fried,0.91,11.49,0.7,0.6,9.3,55.3,56.6
Watermelon,Fruits,200.0,raw,1.2,15.14,0.4,0.8,12.4,91.1,66.7
Watermelon,Fruits,200.0,boiled,1.2,15.17,0.39,0.8,12.4,99.0,66.5
Watermelon,Fruits,200.0,steamed,1.19,15.09,0.39,0.8,12.4,95.3,66.2
Watermelon,Fruits,200.0,grilled,1.2,15.15,0.37,0.8,12.4,77.4,66.7
Watermelon,Fruits,200.0,baked,1.2,15.24,0.38,0.8,12.4,80.7,67.2
Watermelon,Fruits,200.0,fried,1.21,15.29,0.75,0.8,12.4,64.3,72.6
Watermelon,Fruits,200.0,deep_fried,1.19,15.09,0.91,0.8,12.4,54.5,73.9
Watermelon,Fruits,250.0,raw,1.51,19.12,0.51,1.0,15.5,92.0,84.5
Watermelon,Fruits,250.0,boiled,1.52,19.19,0.5,1.0,15.5,99.0,84.6
Watermelon,Fruits,250.0,steamed,1.5,19.06,0.5,1.0,15.5,96.3,83.9
Watermelon,Fruits,250.0,grilled,1.52,19.27,0.47,1.0,15.5,78.8,85.3
Watermelon,Fruits,250.0,baked,1.49,18.89,0.47,1.0,15.5,80.0,83.0
Watermelon,Fruits,250.0,fried,1.49,18.82,0.91,1.0,15.5,63.4,88.8
